Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
44ADyYoY5liaRa3EOAl4uf,"5YGY8feqx7naU7z4HrwZM6","Slide Away","Slide Away","Miley Cyrus",2019-08-16,233654,70,spotify:user:7f1j4abfv0zmg2xw496yadvf2,2021-04-23T17:48:55Z,"pop",0.53,0.538,5,-6.672,1,0.0335,0.17,0.00000283,0.248,0.288,148.051,4
2PwXOevGUSkU8qaYZjgLq2,"4BxCuXFJrSWGi1KHcVqaU4","All I Want","In A Perfect World","Kodaline",2013-10-08,305746,0,spotify:user:7f1j4abfv0zmg2xw496yadvf2,2021-04-23T17:48:55Z,"irish pop,pop,pop rock",0.209,0.412,0,-9.733,1,0.0443,0.172,0.15,0.0843,0.162,86.26,3
45WHyf67UfZ4SiKocDeUUG,"5BS9hKCZ9jV0mYozSnajkm","Thrift Store Dress","Sakura","Jonathan Day",2023-02-17,290000,26,spotify:user:7f1j4abfv0zmg2xw496yadvf2,2023-03-05T06:27:02Z,"",0.409,0.22,9,-17.233,0,0.0454,0.882,0.406,0.0926,0.168,120.955,4
05rg3mS0oYnjjasNBxRXGv,"07Asx51VtMw5kbNXKrpZlq","Confidant","Confidant","BabyJake",2020-02-28,182597,0,spotify:user:7f1j4abfv0zmg2xw496yadvf2,2021-04-23T17:48:55Z,"pop rap",0.729,0.405,8,-8.546,0,0.133,0.0592,0.00991,0.12,0.634,169.973,4
2ZTYlnhhV1UAReg7wIGolx,"2wY79sveU1sp5g7SokKOiI","To Die For","To Die For","Sam Smith",2020-02-14,193795,65,spotify:user:7f1j4abfv0zmg2xw496yadvf2,2021-04-23T17:48:55Z,"pop,uk pop",0.483,0.361,0,-7.889,1,0.0738,0.832,0.00000466,0.098,0.307,171.649,4
0K8n1os4z2M2rCPUknCj2w,"2LO6MZ0w06BnfgIfoJHIe6","Comforts Cross","Green","PETER LAKE",2023-01-20,207920,46,spotify:user:7f1j4abfv0zmg2xw496yadvf2,2023-02-10T05:52:02Z,"",0.389,0.673,6,-7.28,0,0.0352,0.0838,0,0.282,0.413,149.822,4
6TqXcAFInzjp0bODyvrWEq,"6LuN9FCkKOj5PcnpouEgny,6nS5roXSAGhTGr34W6n7Et","Talk (feat. Disclosure)","Free Spirit","Khalid,Disclosure",2019-04-05,197573,70,spotify:user:7f1j4abfv0zmg2xw496yadvf2,2021-04-23T17:48:55Z,"pop,pop r&b,edm,house,uk dance",0.9,0.4,0,-8.575,1,0.127,0.0516,0,0.0599,0.346,135.984,4
1LdS1ULS9e18oW3M2C1MUj,"3gIRvgZssIb9aiirIg0nI3","always, i'll care","always, i’ll care","Jeremy Zucker",2020-02-07,146146,30,spotify:user:7f1j4abfv0zmg2xw496yadvf2,2021-04-23T17:48:55Z,"electropop,pop",0.784,0.278,6,-10.745,1,0.041,0.918,0.000196,0.112,0.741,105.034,4
0PeheIXoTKtBXpfpVkhdPW,"1cG6R9fdT5KkiuSZPZZt2n","Bones Inside The Grave","Bones Inside The Grave","SCAMP",2023-03-10,138610,31,spotify:user:7f1j4abfv0zmg2xw496yadvf2,2023-03-10T07:39:07Z,"",0.569,0.473,5,-8.744,0,0.0505,0.268,0.0000116,0.128,0.177,127.879,4
6L9vObgMBYR8fkCsUpopiN,"1rAo4L277vUJJR0i6T2KKc","Nashville","Nashville","I Am Tomorrow",2020-10-30,140104,30,spotify:user:7f1j4abfv0zmg2xw496yadvf2,2021-04-23T17:48:55Z,"",0.74,0.731,4,-7.714,0,0.0588,0.441,0.0000759,0.0613,0.563,100.033,4
2yrJ1kqdy20f2Pe5z6CM6s,"6DycDXzvurfW6Z7CMCQC4P","1949","1949","Jonah Mutono",2020-02-25,197133,32,spotify:user:7f1j4abfv0zmg2xw496yadvf2,2021-04-23T17:48:55Z,"",0.418,0.39,7,-9.522,1,0.0486,0.267,0.00000385,0.359,0.242,141.755,3
04xKEl6KhlnaokMXWS3IQJ,"2iljxYv3hM7WiVclzrkNJN","Crossroads","Crossroads","Jaidyn Hurst",2023-02-17,224000,38,spotify:user:7f1j4abfv0zmg2xw496yadvf2,2023-03-02T01:35:39Z,"",0.586,0.452,7,-9.969,1,0.0396,0.682,0.000217,0.127,0.12,119.91,4
3eoNUm0LU9hATVVi9w4fM6,"5INjqkS1o8h1imAzPqGZBb","Lost In Yesterday","Lost In Yesterday","Tame Impala",2020-01-08,249586,0,spotify:user:7f1j4abfv0zmg2xw496yadvf2,2021-04-23T17:48:55Z,"australian psych,neo-psychedelic",0.569,0.84,1,-4.123,1,0.118,0.0295,0.000118,0.0995,0.749,183.059,3
4uHqp0SPs1S6Ed6qqCFDFo,"4v1IssGK0vWAyG0eK1aY21","Time","Time","Reyn Hartley",2021-08-20,252373,37,spotify:user:7f1j4abfv0zmg2xw496yadvf2,2021-08-20T06:13:59Z,"slowed and reverb,viral rap",0.677,0.74,9,-4.212,1,0.038,0.32,0.0000408,0.0868,0.507,120.025,4
2b8fOow8UzyDFAE27YhOZM,"04gDigrS5kc9YWfZHwBETP","Memories","Memories","Maroon 5",2019-09-20,189486,29,spotify:user:7f1j4abfv0zmg2xw496yadvf2,2021-04-23T17:48:55Z,"pop",0.764,0.32,11,-7.209,1,0.0546,0.837,0,0.0822,0.575,91.019,4
48paVtrom4HMkROBEvPHW6,"0cOUrAgOTBrT5Z41lAIQBW","Skin","LOBOS","Troo Knot",2021-03-15,159000,30,spotify:user:7f1j4abfv0zmg2xw496yadvf2,2023-03-05T17:40:46Z,"",0.74,0.315,2,-16.047,1,0.41,0.132,0.00363,0.0874,0.413,83.725,4
32AXtOLEbro6zmBopkOagf,"4HsBBgi3DDsy0w29W5yevl","Future Hurry Slow","Future Hurry Slow","Lea Porcelain",2020-02-07,260988,0,spotify:user:7f1j4abfv0zmg2xw496yadvf2,2021-04-23T17:48:55Z,"german post-punk",0.624,0.212,9,-11.863,1,0.0255,0.636,0.0426,0.0643,0.0802,106.704,4
6F25tznBMyPJpXx7Gj1ch0,"6eUKZXaKkcviH0Ku9w2n3V","The A Team","The A Team","Ed Sheeran",2011-12-06,258373,36,spotify:user:7f1j4abfv0zmg2xw496yadvf2,2021-04-23T17:48:55Z,"pop,uk pop",0.642,0.289,9,-9.918,1,0.0367,0.669,0,0.18,0.407,84.996,4
04F1slSLfciNXAPZgdXtmW,"2WX2uTcsvV5OnS0inACecP,6QrQ7OrISRYIfS5mtacaw2","Best Shot","The Fault In Our Stars: Music From The Motion Picture","Birdy,Jaymes Young",2014-05-19,173626,42,spotify:user:7f1j4abfv0zmg2xw496yadvf2,2021-04-23T17:48:55Z,"pop,indie poptimism,modern rock",0.693,0.477,5,-8.012,1,0.0305,0.592,0,0.118,0.31,122.06,4
0r2S1XXCQ6vqcZm7HUYdYL,"2h2eheYRqB6maoKoP76zsc","Nothing Lasts Forever","Piano Confessions","Josh X",2019-06-14,185417,37,spotify:user:7f1j4abfv0zmg2xw496yadvf2,2023-02-20T19:04:11Z,"rap kreyol",0.562,0.174,6,-10.591,1,0.0451,0.919,0,0.102,0.51,118.627,4
1Mza2sr6tPhy6jjI3HB9fW,"20wkVLutqVOYrc0kxFs7rA","Hold Me Down","Freudian","Daniel Caesar",2017-08-25,231267,64,spotify:user:7f1j4abfv0zmg2xw496yadvf2,2021-04-23T17:48:55Z,"canadian contemporary r&b,pop,r&b",0.463,0.427,8,-9.799,0,0.0549,0.628,0.000565,0.0911,0.231,116.059,4
4BNp611Onx69eGJRk7Mr7n,"7HaTuMyzBRMOKWNWs8NDzB","Feeling Myself","Feeling Myself","Deanna Brooke",2020-02-14,189515,28,spotify:user:7f1j4abfv0zmg2xw496yadvf2,2021-04-23T17:48:55Z,"",0.699,0.608,5,-5.036,0,0.0359,0.0941,0,0.0718,0.444,145.053,4
10IafFNRFQQt58M7jwyHxI,"0TYKRzQsLUoSX1C6pURHn6,3kkXjRtt9fhNkIAtqEe823,24fugYvvI7Tckcutl3YqKM","Oh Well","Oh Well","Robsan,Ro Bless,Krispel",2023-02-24,144938,43,spotify:user:7f1j4abfv0zmg2xw496yadvf2,2023-02-28T11:52:49Z,"",0.759,0.416,5,-9.865,0,0.158,0.0562,0,0.0997,0.567,160.002,4
7zE6pyXLjUCOy8PG0UL5SZ,"5WUlDfRSoLAfcVSX1WnrxN","Big Girls Cry","1000 Forms Of Fear (Deluxe Version)","Sia",2015-05-04,210613,50,spotify:user:7f1j4abfv0zmg2xw496yadvf2,2021-04-23T17:48:55Z,"australian dance,australian pop,dance pop,pop",0.469,0.592,5,-4.962,1,0.0399,0.0393,0,0.105,0.0938,161.996,4
3SZLtkoHoECHHuOnNkNCuS,"6eUKZXaKkcviH0Ku9w2n3V","All of the Stars","The Fault In Our Stars: Music From The Motion Picture","Ed Sheeran",2014-05-19,234986,65,spotify:user:7f1j4abfv0zmg2xw496yadvf2,2021-04-23T17:48:55Z,"pop,uk pop",0.436,0.562,11,-6.106,1,0.0278,0.0102,0.000278,0.198,0.24,150.066,4
7l1qvxWjxcKpB9PCtBuTbU,"0du5cEVh5yTK9QJze8zA0C","Count on Me","Doo-Wops & Hooligans","Bruno Mars",2010-10-05,197469,73,spotify:user:7f1j4abfv0zmg2xw496yadvf2,2021-04-23T17:48:55Z,"dance pop,pop",0.589,0.389,0,-5.972,1,0.028,0.851,0,0.0772,0.501,89.1,4
0054k3sUn0PTjGlFJE6GKG,"3aSrbtVgucn6w1TgRFKgk1","DTF","Strangers","pablø",2022-11-04,132146,22,spotify:user:7f1j4abfv0zmg2xw496yadvf2,2023-03-15T13:46:43Z,"",0.733,0.28,9,-11.031,0,0.0732,0.086,0.00000256,0.0984,0.22,129.985,4
3AJwUDP919kvQ9QcozQPxg,"4gzpq5DPGxSnKTe4SA8HAU","Yellow","Parachutes","Coldplay",2000-07-10,266773,88,spotify:user:7f1j4abfv0zmg2xw496yadvf2,2023-03-09T02:31:24Z,"permanent wave,pop",0.429,0.661,11,-7.227,1,0.0281,0.00239,0.000121,0.234,0.285,173.372,4
6hrgeEo1WQOHVeF8QMv68S,"5WUlDfRSoLAfcVSX1WnrxN","Breathe Me","Colour The Small One","Sia",2005-01-01,274933,45,spotify:user:7f1j4abfv0zmg2xw496yadvf2,2021-04-23T17:48:55Z,"australian dance,australian pop,dance pop,pop",0.544,0.63,0,-7.523,1,0.0335,0.034,0.573,0.0961,0.202,120.064,4
4SqWKzw0CbA05TGszDgMlc,"027TpXKGwdXP7iwbjUSpV8","I Love You So","I Love You So","The Walters",2014-11-28,160239,86,spotify:user:7f1j4abfv0zmg2xw496yadvf2,2023-03-09T02:31:24Z,"chicago indie",0.575,0.648,10,-4.891,1,0.0358,0.583,0,0.115,0.466,75.977,4
4F2pxFgrw7se27gSdxH1G4,"2VRdkfyNyDxArz9OwLTZsd","Days Gone Bye","Too Old 2 Die Young","Jimmy Valentime",2023-02-03,150000,22,spotify:user:7f1j4abfv0zmg2xw496yadvf2,2023-03-15T16:04:22Z,"",0.866,0.56,1,-10.405,1,0.275,0.545,0.00266,0.104,0.393,79.988,4
4VywXu6umkIQ2OS0m1I79y,"3GBPw9NK25X1Wt2OUvOwY3","Better Together","In Between Dreams","Jack Johnson",2005-01-01,207680,70,spotify:user:7f1j4abfv0zmg2xw496yadvf2,2021-04-23T17:48:55Z,"neo mellow",0.868,0.347,5,-9.529,1,0.0536,0.308,0.00002,0.11,0.659,110.059,4
