Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
1BSMpVGWs3v5BZKnAQziAc,"6VuMaDnrHyPL1p4EHjYLi7","Light Switch","Light Switch","Charlie Puth",2022-01-20,185680,25,spotify:user:electropos%C3%A9,2023-03-20T17:38:58Z,"dance pop,pop,viral pop",0.69,0.626,6,-5.693,1,0.306,0.105,0.000335,0.0881,0.912,184.009,4
4RuuiH16GHOe0xZNft5km9,"5cBeFQv3kBVP8o15CmPTKb,0WOBURMcsJDKFLysKRx4bs","No Place I Call Home","No Place I Call Home","Tez Cadey,Wim & Mara",2023-02-23,180937,60,spotify:user:electropos%C3%A9,2023-03-20T17:38:58Z,"deep tropical house,new french touch,tropical house",0.637,0.741,2,-6.193,1,0.0367,0.0147,0.000158,0.132,0.496,127.932,4
0gOA1SWEZhRECJRguyxFFZ,"59oA5WbbQvomJz2BuRG071","Truth","Truth","Jungle",2021-07-28,171240,1,spotify:user:electropos%C3%A9,2023-03-20T17:38:58Z,"indie soul,uk contemporary r&b",0.604,0.76,7,-5.702,1,0.0307,0.0272,0.0283,0.129,0.777,154.966,4
60mgsxxndPa3buZPOGOg2l,"1oC7D0CrT7bABXQXFCGltP","Losing Control","Losing Control","Lost In Pacific",2022-11-22,153285,55,spotify:user:electropos%C3%A9,2023-03-20T17:38:58Z,"",0.753,0.617,5,-7.061,1,0.0975,0.568,0.0262,0.116,0.318,105.027,4
2JrkrX1MMmqpwfve5El6Re,"4yvcSjfu4PC0CYQyLy4wSq","Solar Power - Spotify Singles","Spotify Singles","Glass Animals",2022-03-31,173889,56,spotify:user:electropos%C3%A9,2023-03-20T17:38:58Z,"gauze pop,indietronica,shiver pop",0.701,0.631,4,-9.113,1,0.0708,0.0784,0.14,0.694,0.61,110.024,4
04kvTvgB7ofRWGtAPafitF,"2FcaUnTwqpWdXqTbb5OBBg","Paradise","0730, Vol. 1","Hewie Lou",2022-03-01,149340,39,spotify:user:electropos%C3%A9,2023-03-20T17:38:58Z,"",0.713,0.405,1,-12.06,0,0.232,0.129,0.875,0.101,0.301,180.012,4
5Iv4HuT9pKPi5WuE2ii3vs,"2WBJQGf1bT1kxuoqziH5g4,2u6jNcpusijFS6ZzuWRwMv,2x7EATekOPhFGRx3syMGEC","Fireworks (feat. Moss Kena & The Knocks)","Exotica","Purple Disco Machine,Moss Kena,The Knocks",2021-10-15,199476,62,spotify:user:electropos%C3%A9,2023-03-20T17:38:58Z,"deep house,edm,house,tropical house,uk contemporary r&b,alternative dance,indie poptimism,indietronica,nu disco,pop",0.752,0.781,1,-5.493,0,0.0429,0.00687,0.00000273,0.178,0.787,118.053,4
0HXiFFhg287d15ssjFaRZp,"4iMO20EPodreIaEl8qW66y","Get By","If This Isn’t Nice, I Don’t Know What Is","Still Woozy",2021-08-13,146813,59,spotify:user:electropos%C3%A9,2023-03-20T17:38:58Z,"bedroom pop,oakland indie",0.78,0.563,7,-6.985,1,0.061,0.317,0.00000244,0.48,0.903,135.059,4
2OKfbCxQZ9ylJpulyG0iBj,"4NTnwCK3RqTBH7TFIQrkfL","Rêve sans fin","Rêve sans fin","PLÜM",2022-08-26,155000,61,spotify:user:electropos%C3%A9,2023-03-20T17:38:58Z,"new french touch",0.797,0.554,9,-8.161,0,0.0665,0.322,0.0709,0.0939,0.403,112.976,4
4BdGO1CaObRD4La9l5Zanz,"7gP3bB2nilZXLfPHJhMdvc","Sit Next to Me","Sacred Hearts Club","Foster The People",2017-07-21,243146,69,spotify:user:electropos%C3%A9,2023-03-20T17:38:58Z,"indietronica,modern rock,rock",0.638,0.738,6,-4.976,0,0.0292,0.117,0.000384,0.689,0.657,97.021,4
1Cv1YLb4q0RzL6pybtaMLo,"4ETSs924pXMzjIeD6E9b4u","Sunday Best","Where the Light Is","Surfaces",2019-01-06,158571,74,spotify:user:electropos%C3%A9,2023-03-20T17:38:58Z,"bedroom soul,pop",0.878,0.525,5,-6.832,1,0.0578,0.183,0,0.0714,0.694,112.022,4
41dazLpdMmO7Kr0yQCotfn,"4QdM9MXZoixsfLRhqlJF49,02Vjcy8yd6eHu8QMYNMIAf","Plein air","Plein air","Sara Costa,Hannah Young",2022-01-21,165579,48,spotify:user:electropos%C3%A9,2023-03-20T17:38:58Z,"new french touch",0.779,0.579,0,-6.687,0,0.109,0.319,0.0000329,0.188,0.182,115.941,4
2M1NViRgTlFMB6wB7AM7pa,"59oA5WbbQvomJz2BuRG071,70gP6Ry4Uo0Yx6uzPIdaiJ","Romeo (feat. Bas)","Romeo (feat. Bas)","Jungle,Bas",2021-07-06,166200,8,spotify:user:electropos%C3%A9,2023-03-20T17:38:58Z,"indie soul,uk contemporary r&b,hip hop,queens hip hop,rap,southern hip hop,sudanese hip hop,sudanese pop,trap,underground hip hop",0.752,0.636,3,-6.535,0,0.0852,0.246,0,0.36,0.733,95.014,4
35QAUfIbfIXT3p3cWhaKxZ,"3oK9o2DLbk1VEda7KOMotd","California","California","The Lagoons",2016-08-02,261773,57,spotify:user:electropos%C3%A9,2023-03-20T17:38:58Z,"la indie",0.786,0.686,4,-7.18,1,0.0289,0.276,0.668,0.0416,0.542,119.997,4
0x0uobgoQpUnTKw8wFMypM,"4NTnwCK3RqTBH7TFIQrkfL","Help Me","Help Me","PLÜM",2018-12-07,182654,53,spotify:user:electropos%C3%A9,2023-03-20T17:38:58Z,"new french touch",0.753,0.616,10,-6.9,0,0.0387,0.3,0.000111,0.108,0.308,112.99,4
4ReJJcpW8HtVnqzhf6DwNV,"6eJa3zG1QZLRB3xgRuyxbm","Close To You","Close To You","Dayglow",2021-01-11,194693,10,spotify:user:electropos%C3%A9,2023-03-20T17:38:58Z,"austindie,indie rock,modern rock",0.875,0.649,6,-5.754,1,0.0433,0.429,0.00237,0.0704,0.833,140.031,4
42lI90BtT43dHn5sB1zqTu,"5j4yh8KxZ3yfg1cHsD24qD","Love Me More","Love Me More","Tundra Beats",2022-09-20,151582,42,spotify:user:electropos%C3%A9,2023-03-20T17:38:58Z,"lo-fi beats",0.698,0.558,6,-8.716,0,0.0519,0.344,0.398,0.112,0.373,94.959,4
55h7vJchibLdUkxdlX3fK7,"0du5cEVh5yTK9QJze8zA0C","Treasure","Unorthodox Jukebox","Bruno Mars",2012-12-07,178560,79,spotify:user:electropos%C3%A9,2023-03-20T17:38:58Z,"dance pop,pop",0.874,0.692,5,-5.28,0,0.0431,0.0412,0.0000724,0.324,0.937,116.017,4
