Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
6VS88EyMGTbNowgV5TBeal,"3MuhX7tuEdOUvsOGg7ui02","Lendama","Lendama","Barry Hudson-Taylor",2022-10-07,165500,42,spotify:user:,2023-04-03T13:27:55Z,"",0.314,0.0579,9,-26.341,1,0.0333,0.992,0.936,0.0827,0.108,98.92,4
2yDIfosvpcbhKj3liMHZov,"75N5zJx3aWG7AwsJmb08sK","Dancing the twelve","Dancing the twelve","Eu Nice",2022-07-08,158823,43,spotify:user:,2023-04-03T13:27:55Z,"background piano",0.24,0.0326,2,-29.175,1,0.0398,0.99,0.928,0.103,0.225,204.257,3
45tnZArwDyo4hM7Zjguqb9,"5VQ1hti6Wtt95mSCrighiu","Pour dessiner des fleur","Pour dessiner des fleur","Maël Alexandrienne",2022-09-02,144406,60,spotify:user:,2023-04-03T13:27:55Z,"",0.406,0.0269,7,-28.116,0,0.036,0.995,0.948,0.114,0.141,95.673,3
0f0rJKPWIdhJ2OB6NyVpiZ,"4eyw3Zvban1yje7bF3ha4O","Flow Beside","Flow Beside","Moldoveanu",2022-11-25,116184,41,spotify:user:,2023-04-03T13:27:55Z,"",0.401,0.079,10,-24.34,1,0.0534,0.991,0.873,0.103,0.548,161.708,4
7Iq0ZUPmHIqREIW6YW1MY8,"4Gew7TmeuvKFbHl0PttGaz","Ember Walk","Ember Walk","Yasuo Zen",2022-10-07,109744,52,spotify:user:,2023-04-03T13:27:55Z,"background piano",0.248,0.015,9,-28.978,0,0.0328,0.987,0.921,0.107,0.299,77.643,4
6jUukScClzRj806CeCgGk6,"5LUMGK9eTmZdJJwmDph01c","Prevail","Prevail","Christopher Galovan",2022-05-20,160647,41,spotify:user:,2023-04-03T13:27:55Z,"instrumental worship",0.632,0.022,0,-29.264,1,0.0473,0.994,0.958,0.0935,0.374,67.988,3
0Orm7akGhYu09YPzKHZBpB,"3aGdDLCXYoZixmZbIriJoE","Time Passes Me By","Time Passes Me By","En Sollozos",2022-08-19,144000,44,spotify:user:,2023-04-03T13:27:55Z,"",0.548,0.153,9,-22.635,1,0.0313,0.976,0.91,0.106,0.261,135.216,5
0BET2XNs9xjzW6uQ5yvqjQ,"5Q7WksIlCit2j220mJx7ek","Strosande","Strosande","Alfred Janders",2021-12-30,182500,55,spotify:user:,2023-04-03T13:27:55Z,"background piano",0.432,0.0458,7,-30.643,0,0.0329,0.984,0.891,0.102,0.203,144.434,3
7AWRvkdNrKwbOtAdwrala2,"5jVvCMHfdjbTVXntiqRhKp","Orpheus","Orpheus","Eric Sebastian",2022-12-02,207253,44,spotify:user:,2023-04-03T13:27:55Z,"background piano",0.414,0.0177,9,-27.618,0,0.109,0.994,0.965,0.124,0.193,177.393,3
1uEwaa90CsV4V2VsKQFZr6,"1RqdsPi4YD3hR1bnKkMAnz","Silent Bath","Silent Bath","Juno Celeste",2022-10-07,155652,43,spotify:user:,2023-04-03T13:27:55Z,"background piano",0.377,0.023,4,-26.911,1,0.0399,0.973,0.905,0.104,0.133,50.131,4
39bh8hsTP2ZBQWH0E308rT,"7f7ACBPPCHUj6Bi1x0gLqr","Amour naturel","Amour naturel","Massimo Pavoni",2022-03-04,172000,44,spotify:user:,2023-04-03T13:27:55Z,"",0.351,0.00504,0,-31.773,1,0.0386,0.992,0.948,0.0921,0.0717,97.071,4
11JN2F71WjDG5uZZ0i1vMd,"0K6PfxKmrBfId9GnQZADfM","Retrouvailles","Retrouvailles","Gabriel Auer",2022-02-11,172124,51,spotify:user:,2023-04-03T13:27:55Z,"",0.325,0.0418,3,-28.66,1,0.0357,0.994,0.941,0.105,0.239,64.288,4
1DZgGPsQfkz9JUTzP2qQVr,"6c97PAHbxfwJuLjV7gpwUb","Canyon, Catch Your Thoughts","Canyon, Catch Your Thoughts","Warble",2022-10-21,135458,51,spotify:user:,2023-04-03T13:27:55Z,"",0.425,0.0497,4,-26.293,1,0.0392,0.986,0.888,0.104,0.255,134.645,4
5MBETReLzdJo72i0ks7Fbn,"4nmvmUQiWmoz5AsRoxW41b","Meadows","Meadows","Jørg Sorensen",2022-10-14,158793,41,spotify:user:,2023-04-03T13:27:55Z,"",0.435,0.0399,7,-25.734,1,0.0385,0.994,0.911,0.105,0.257,118.819,4
4oGosMElR0VhFZ2Fgu1U8Y,"7gladxebEaXEnycRmspgzJ","Dreamscape","Dreamscape","Thomas Kessler",2022-05-20,157042,41,spotify:user:,2023-04-03T13:27:55Z,"",0.333,0.0235,1,-21.916,1,0.0623,0.986,0.917,0.107,0.546,168.352,4
4VdPG8QlGPHNpLsBq7BquA,"5PVx0aBQ2ebBVk09n1675G","Delta","Delta","Con Alma",2022-08-26,144639,43,spotify:user:,2023-04-03T13:27:55Z,"background piano",0.295,0.0956,4,-24.857,0,0.0303,0.985,0.902,0.11,0.352,82.433,4
5eEYSPaVwg4Fe1KCMYunQf,"6wf5DKFK08Qx5d11LNhesK","Alba","Alba","Helmut Schenker",2021-10-29,152985,56,spotify:user:,2023-04-03T13:27:55Z,"",0.557,0.0395,3,-26.066,1,0.0419,0.988,0.923,0.121,0.183,84.017,3
0wNiKz7dVespHZP02RCDlE,"0qWu3rMcE5Hp0gcAUjPPAG","Azure","Azure","Ryley Moss",2022-10-21,144905,62,spotify:user:,2023-04-03T13:27:55Z,"",0.392,0.0632,5,-23.416,0,0.0347,0.991,0.898,0.107,0.26,97.821,4
38Hqdf7CgUrEnCO6DMqCPv,"42vzUzUtpdNGFYxqgVcXl1","Let the water in","Never ending Grace","Christian Janssen",2022-08-05,173894,46,spotify:user:,2023-04-03T13:27:55Z,"",0.463,0.0225,5,-27.72,0,0.0346,0.993,0.929,0.111,0.254,99.396,4
2vQRGbNN8JGoThpNtugCtI,"2o6Pj478mXZrEZbEFnAbXp","Silver Clouds","Silver Clouds","Ren Lockhart",2022-10-16,177850,40,spotify:user:,2023-04-03T13:27:55Z,"",0.425,0.0413,3,-27.595,1,0.0439,0.984,0.922,0.106,0.152,133.764,4
7lUXTcOSlWXNGN25wj7iNf,"5cJiC80CILVJGun9PVO1mX","Dorénevant","Dorénevant","Élise Aucoin",2022-08-19,148114,48,spotify:user:,2023-04-03T13:27:55Z,"background piano",0.461,0.0256,5,-26.405,1,0.052,0.996,0.944,0.109,0.474,130.615,4
597H3V2av5dnxNcIDa4Yrk,"5OJrYNaBOdmPu2XsvH7tiW","Waitings","Waitings","Felix Tanguy",2022-09-09,139411,68,spotify:user:,2023-04-03T13:27:55Z,"background piano",0.344,0.0893,9,-26.873,1,0.0354,0.99,0.927,0.0958,0.178,94.414,3
23FvAAvnx3NzbTmMiod5nf,"2bmadkijrsqPPsROnqeXIq","In The End","In The End","Regnør",2022-06-24,166320,57,spotify:user:,2023-04-03T13:27:55Z,"",0.477,0.0384,7,-31.781,0,0.0372,0.983,0.952,0.123,0.149,91.452,3
0FAJDVUpuCzEhCGfouo8Fk,"4hPVbHC8a8qIxDeYH1isFc","Chaleureuse","Chaleureuse","Aleron Lapointe",2022-02-11,134899,50,spotify:user:,2023-04-03T13:27:55Z,"",0.346,0.0474,5,-24.373,0,0.0321,0.993,0.919,0.0917,0.189,78.41,1
3NqUYlQxTAWw3Mg3OaOwUE,"7eUaOSOuEptG91onQNFSCd","Rester Dans Les Parages","Rester Dans Les Parages","Arlo Thiem",2022-01-14,148000,57,spotify:user:,2023-04-03T13:27:55Z,"",0.39,0.0358,0,-27.261,1,0.0342,0.992,0.89,0.122,0.159,140.22,4
6nXUKDdwjPTmOTfRiU5AvY,"2x6y0xyollJ7JbXMybN2yv","La Cura de Lombao","La Cura de Lombao","Bart Sunshine",2022-09-02,119762,44,spotify:user:,2023-04-03T13:27:55Z,"neo-classical",0.398,0.0818,10,-24.146,1,0.0461,0.991,0.89,0.105,0.215,89.945,3
7gK75qkpI8WjfL2Tpi3Z5C,"0OwBoRemK37STVdgFxC86k","Old Friends","Old Friends","Filomena",2022-08-26,110954,43,spotify:user:,2023-04-03T13:27:55Z,"",0.48,0.0348,3,-26.772,1,0.044,0.994,0.948,0.107,0.153,91.481,4
02xTpDXmKCTZnZMWQl8QV9,"2XpDoARX6IQRx9w19lO62x","The Piano Tuner","The Piano Tuner","Jordi Forniés",2022-08-26,128976,44,spotify:user:,2023-04-03T13:27:55Z,"",0.482,0.0389,10,-27.209,1,0.036,0.987,0.961,0.109,0.191,44.153,4
3Erp4addg6gNsxONhzMTff,"6EJXTKyCTIQICfv1PT6uAg","Emotion","Emotion","Sanna Aalto",2021-11-19,204874,46,spotify:user:,2023-04-03T13:27:55Z,"background piano",0.366,0.0478,1,-27.788,1,0.0359,0.985,0.938,0.104,0.157,87.479,3
635M2GuMSoVunGBe7D7vWz,"4Sw3vhjwiEgEuExPxm3vpl","Dawn Of Day","Dawn Of Day","Sarah Seing",2022-02-25,244374,45,spotify:user:,2023-04-03T13:27:55Z,"",0.394,0.0998,2,-29.231,1,0.0321,0.975,0.931,0.112,0.15,100.498,4
6JVzX8BxLiG4WN3xkJZ3Xu,"1JNnDWgUDZJvOO6wAqfIUJ","Nocturnes op.4","Nocturnes op.4","Taichi Chishaki",2022-03-04,171071,48,spotify:user:,2023-04-03T13:27:55Z,"background piano",0.576,0.0359,3,-29.107,1,0.0929,0.995,0.951,0.11,0.101,139.033,4
5urLXzOvDSHGqizIlsa1UK,"7bryNa0PlcBGmHpXFEJxni","Hidden Smile","Hidden Smile","Léonie Deval",2022-09-02,126752,47,spotify:user:,2023-04-03T13:27:55Z,"",0.491,0.106,3,-23.442,1,0.0588,0.995,0.968,0.105,0.395,88.01,3
4xugZez7zpHFNTgkf0DLV1,"0lQPyV27qv4l2vBbFJsImj","Before your eyes","Before your eyes","Mirta da Silva",2022-01-21,180777,51,spotify:user:,2023-04-03T13:27:55Z,"background piano",0.412,0.0394,3,-26.907,1,0.033,0.992,0.976,0.107,0.19,51.076,3
2MQYYyWv4oin7VlNQDFb6n,"3bXI7okxW0V3IBXPgnfcG5","For You","For You","Joanne Gardiner",2022-07-15,192358,43,spotify:user:,2023-04-03T13:27:55Z,"",0.393,0.104,6,-26.878,1,0.0425,0.988,0.922,0.0995,0.378,163.274,4
7CgSotbNO8YesINbIWsmaV,"2XFPANK6NB66NDXFkLqfIF","Nyári séta","Gyere velem","Bodor Vencel",2022-07-08,133691,43,spotify:user:,2023-04-03T13:27:55Z,"background piano",0.551,0.0716,4,-23.494,0,0.0504,0.996,0.961,0.11,0.145,80.818,4
2J9UTgDdul3kMGZgnsUZIp,"2FPMZBH13ARkDrd37sIp13,723sN2rn2hMtdiMbzAZ3Of","Like a Child","Like a Child","Hiroko Murakami,Hiroco.M",2022-03-04,155138,58,spotify:user:,2023-04-03T13:27:55Z,"japanese piano,background piano",0.259,0.00486,0,-31.167,1,0.0524,0.994,0.927,0.144,0.281,65.403,3
6U0Rth9EM8xwmg7rtrKV3t,"5rJMWRWoISTfzsFsGHSzP9","Everlasting","Everlasting","Cassandra Nestico",2021-09-17,154374,52,spotify:user:,2023-04-03T13:27:55Z,"background piano",0.43,0.0404,0,-29.926,1,0.0404,0.982,0.939,0.0982,0.104,82.137,3
5TU3nGBwp32iI4ZuA9OFSf,"2WgYyclJDRvXJaeSw1N0O4","I'll Be There (In Time)","I'll Be There (In Time)","Phoebe Weber",2022-03-04,179000,53,spotify:user:,2023-04-03T13:27:55Z,"",0.38,0.0137,6,-30.315,1,0.0404,0.99,0.934,0.0944,0.18,129.773,3
2FqPT4G4ygSSRTerAfyUD6,"5kReV2cF2cX1N5FruIhM9h","Underverse","In Faith","Carla Simmons",2022-07-08,192842,46,spotify:user:,2023-04-03T13:27:55Z,"piano cover",0.315,0.0192,8,-29.55,0,0.0484,0.983,0.938,0.107,0.138,66.861,3
6a2LtHG5EH3GSjkkFVFFNK,"434a1xYHmz2z0QvE2jYzmX","Raconteur","Raconteur","Dean Demir",2022-02-18,107717,57,spotify:user:,2023-04-03T13:27:55Z,"background piano",0.417,0.00489,1,-31.073,1,0.0419,0.988,0.937,0.0911,0.286,71.084,4
52gy2KpFkLkAERIhMCYESc,"4CeLc2a4z354klArJA9WQi","Il Colibrì","Il Colibrì","Carlo Boscoli",2021-11-12,150187,57,spotify:user:,2023-04-03T13:27:55Z,"",0.503,0.0555,3,-24.975,1,0.0338,0.977,0.824,0.106,0.167,128.033,4
6MXhtfWjnKHwWB9PqVs8Po,"4jUSZA2wRFImlXFhsV3Ab6","1944","1944","Daniel Schrage",2022-09-02,136000,50,spotify:user:,2023-04-03T13:27:55Z,"neo-classical",0.32,0.00887,9,-31.204,0,0.0464,0.994,0.93,0.0944,0.273,93.517,1
07ejQhAKkyJ0suOIuXsZjF,"09L72oOms1QBoALUSLqx8u","Time And Space","Time And Space","Ron Adelaar",2022-08-12,132844,42,spotify:user:,2023-04-03T13:27:55Z,"neo-classical",0.424,0.0186,0,-29.397,1,0.0443,0.987,0.956,0.104,0.175,85.336,3
5ltbjrXShDx3IxIDc0V9pR,"1jPw7hSDKuDDUqZE3DZYLF","Rondel","Rondel","Crimson Memoirs",2022-09-02,123588,50,spotify:user:,2023-04-03T13:27:55Z,"background piano",0.338,0.0475,4,-23.094,0,0.0285,0.987,0.942,0.11,0.138,79.942,3
3e1WYfmlGZvuwiwJRZ9x0f,"2WrpycwxpswRBTsSnNMWCb","Cosmos","Cosmos","Jan Thiel",2022-02-04,159500,55,spotify:user:,2023-04-03T13:27:55Z,"background piano",0.34,0.0755,8,-31.981,1,0.0368,0.989,0.938,0.106,0.136,116.385,4
0NInoCrExhcGEZFnRBBo0o,"1Kk2yuiHX31YmnpMTgrP4L,443Yc7SeaW7ddTyVUMJ5ZX","Ether","Ether","Astrid Sky,Marcos Boza",2022-08-19,157170,44,spotify:user:,2023-04-03T13:27:55Z,"",0.404,0.0341,5,-27.587,0,0.0611,0.995,0.923,0.117,0.239,105.706,4
7nvmbWRwKohWwRnp5vmbzU,"7hSXYgXfuNG4YsQPout5VG","Semplice","Semplice","Simone Scarda",2022-03-11,141250,48,spotify:user:,2023-04-03T13:27:55Z,"",0.465,0.107,1,-26.244,0,0.0402,0.989,0.959,0.102,0.299,110.721,1
0lSZUzGi4EBc1Q0HqynTqO,"5jEOVhrMJqGw6notBTGuKn","Love Theme","Love Theme","Lucie Jean",2022-01-21,179874,55,spotify:user:,2023-04-03T13:27:55Z,"",0.514,0.105,2,-28.108,0,0.0427,0.992,0.923,0.103,0.189,70.778,4
44jnGxgCSoyxygFmpyCiPy,"75N5zJx3aWG7AwsJmb08sK","Another Life","Another Life","Eu Nice",2022-01-21,139777,57,spotify:user:,2023-04-03T13:27:55Z,"background piano",0.385,0.0251,9,-27.255,1,0.0508,0.992,0.942,0.106,0.238,63.828,5
0cDZCWdR8bTlp7QRaBXBYD,"1UgWMZAdp3B83W5kgT6QEC","Story Time","Story Time","Jackson Love",2022-08-17,129095,40,spotify:user:,2023-04-03T13:27:55Z,"background piano,neo-classical",0.512,0.0493,11,-28.188,1,0.043,0.995,0.9,0.0973,0.524,74.929,4
2aVPRmQnQ95n2lPG1QjXr2,"5CEH6P4vzHUyHI4WGrWaKT","Hearts of Us","Hearts of Us","Niels Wang",2022-03-11,136000,50,spotify:user:,2023-04-03T13:27:55Z,"background piano",0.267,0.052,5,-26.421,1,0.0343,0.991,0.919,0.116,0.269,77.457,4
5NZHO5vtIllEHntPiTwfwd,"41MsWLfnAsYZTlfNAllHa8","Se Réveiller","Se Réveiller","Eugène Arnaud",2021-10-01,183500,54,spotify:user:,2023-04-03T13:27:55Z,"",0.29,0.0197,5,-24.45,1,0.0443,0.994,0.903,0.111,0.319,58.217,3
78kCCDzaO09KZ8Fg7ZzIfF,"14PMDJ6ZGkzsHqS51zw6cG","River","River","Niklas Blumenthaler",2022-05-20,177766,44,spotify:user:,2023-04-03T13:27:55Z,"",0.536,0.0688,5,-24.904,1,0.0349,0.991,0.933,0.106,0.108,96.804,4
4AgEOcwJpmtE2fqhyqUIA8,"3XabrLwWwxIntz6A6X9naj","Edgar's Garden","Edgar's Garden","Mark Lieder",2022-07-01,190335,42,spotify:user:,2023-04-03T13:27:55Z,"",0.318,0.00203,0,-28.112,1,0.0452,0.994,0.921,0.0956,0.249,123.286,4
2r4aYjCB1TuQXVgRIPb3Oe,"7EJf6TnQIBHlzkCmMx6oFW","Pensierino","Pensierino","Maura Bellucci",2022-02-18,149500,50,spotify:user:,2023-04-03T13:27:55Z,"background piano",0.29,0.044,0,-29.674,0,0.053,0.996,0.934,0.103,0.137,161.642,4
6ff7MgoSLL9Cxi3t2qYVnA,"42jjk371b9jW9zsmrMls10","Vejlefjord","Vejlefjord","Rasmus H Thomsen",2022-08-09,134067,40,spotify:user:,2023-04-03T13:27:55Z,"",0.359,0.0317,0,-27.093,1,0.0336,0.992,0.96,0.107,0.196,78.178,1
7wHSoSqiCeLNn56BjPvece,"1vmjcCxXgIkmW2139Y5nr8","Ensamma nätter","Ensamma nätter","Drömqvist",2022-05-20,148090,53,spotify:user:,2023-04-03T13:27:55Z,"",0.5,0.025,3,-28.528,1,0.0606,0.977,0.957,0.104,0.183,110.023,4
3i5Qo75v7ijp9YE0iOnFS5,"1zrM4Ly0jnhCc9KJYYgFWO","Slowly","Slowly","Carl Moir",2022-03-11,196000,55,spotify:user:,2023-04-03T13:27:55Z,"",0.485,0.0309,1,-28.581,1,0.0523,0.987,0.934,0.104,0.11,111.324,3
3pTP6JJ5im89P2rICAfj3P,"2Uz5ooYuumPgHwe1HVjFtT","Crystal moon","Rose garden","Stephanie Middleton",2022-08-05,186446,44,spotify:user:,2023-04-03T13:27:55Z,"background piano",0.375,0.032,2,-29.684,1,0.0452,0.988,0.842,0.0922,0.232,85.909,5
46vIeeL8h5pHZdm79kdP9X,"1BSEFOJzY8CtMOSxib4sfZ","Stars Forever","Stars Forever","Sean Larson",2022-02-18,188657,40,spotify:user:,2023-04-03T13:27:55Z,"",0.442,0.0117,2,-28.361,1,0.0461,0.995,0.947,0.101,0.0491,65.109,3
26vbSxJFaHq3Dvz5dJ21Ei,"6oM4pj0cViaM9uaplSkKAl","on a sunday","finding peace","BARTH.",2022-09-09,157786,40,spotify:user:,2023-04-03T13:27:55Z,"",0.436,0.0356,0,-24.023,1,0.0409,0.992,0.961,0.0895,0.238,129.932,4
1WmJtAYlrss3fI2jn5NF2R,"2IJGrdQIdQyqJ40KID5MQ9","Clear Air","Clear Air","Coralia del Villar",2022-11-25,97285,46,spotify:user:,2023-04-03T13:27:55Z,"background piano",0.36,0.0297,5,-30.767,0,0.0338,0.994,0.924,0.0898,0.323,103.85,1
3HZF4X9kNjSDLppU9aw01r,"1GgQvtLPuHNOXTFtsUO7Lq","Deux","Deux","Valerie Renaud",2022-04-14,183602,52,spotify:user:,2023-04-03T13:27:55Z,"",0.382,0.0179,11,-25.572,1,0.0359,0.991,0.937,0.0933,0.215,74.816,3
1gjZYQff9vXXru1KI6XJHd,"3J2sqtWaUCFmoVhS2ibEXC","Magnificent","Magnificent","Odette Montano",2021-12-03,154000,48,spotify:user:,2023-04-03T13:27:55Z,"background piano",0.422,0.0384,6,-31.245,0,0.0376,0.992,0.911,0.099,0.306,96.666,3
1ZBFbDeigSeewJ4fjslV0p,"6zRcJmTuAiLb7AHX7WLB1n","Fifth Season","Fifth Season","Dani Mezzo",2022-02-11,167088,47,spotify:user:,2023-04-03T13:27:55Z,"",0.344,0.0392,6,-23.655,1,0.0442,0.958,0.887,0.111,0.155,128.484,4
7hq0zahMPS0Ct7k9tyI59F,"39u6Bl8CfMjzqKVaM3JsTJ","Felt Improv No. 31","Felt Improv No. 31","Niall Byrne",2022-06-24,144042,51,spotify:user:,2023-04-03T13:27:55Z,"background piano,neo-classical",0.393,0.0203,2,-31.088,0,0.0401,0.993,0.892,0.0851,0.173,52.993,5
7sthK300jq1FzpSvJXID1L,"2f57qlf6OXqVTlxymKxjEL","For Catherine","For Catherine","Chad Hammond",2022-07-15,138243,53,spotify:user:,2023-04-03T13:27:55Z,"",0.435,0.0726,6,-24.788,1,0.0356,0.988,0.941,0.107,0.424,72.702,4
13oOeedL25UFGZ1XNibTrU,"7BmoRv7JYnIZhZfy4M1aCK","In the meadow","In the meadow","Eve Dennison",2022-02-25,216000,48,spotify:user:,2023-04-03T13:27:55Z,"background piano",0.36,0.102,5,-30.542,1,0.0568,0.973,0.936,0.109,0.118,66.7,3
3W6Tx6pKOD4O97uTIYwoEZ,"5jVvCMHfdjbTVXntiqRhKp","Wish Your Way","Wish Your Way","Eric Sebastian",2022-01-14,162624,54,spotify:user:,2023-04-03T13:27:55Z,"background piano",0.388,0.0651,2,-30.34,0,0.0387,0.966,0.925,0.111,0.0397,85.008,4
05csUH7EHgeXK7Yky1nQFe,"2uei4xlyU9Zv1sCLQvDmOt","Un Lent Mouvement","Un Lent Mouvement","Moleno",2022-02-04,161624,52,spotify:user:,2023-04-03T13:27:55Z,"",0.424,0.0661,5,-27.191,0,0.0476,0.992,0.932,0.129,0.124,81.338,3
7aN5c4Faf6EI3u5gLojcRC,"414bu4YqVabs17TyYuWzbt","Between Us","Between Us","Maria Buehler",2022-08-19,127680,44,spotify:user:,2023-04-03T13:27:55Z,"",0.428,0.0598,3,-27.332,1,0.065,0.995,0.952,0.0978,0.119,140.933,4
2dPIYXBIW0FVdnwBNjzAnv,"1hRJhDiDX1SEUpnGH7rrKZ","Self Care","Self Care","Sophie Reubke",2023-01-06,112811,42,spotify:user:,2023-04-03T13:27:55Z,"background piano",0.354,0.0419,10,-23.571,1,0.044,0.993,0.922,0.103,0.115,50.007,3
4MbjcL460D3UHueKiREBPZ,"4BBOdslZwXmnXLC4JUm3xg","Varazdin","Varazdin","Davorka Poljak",2022-06-24,106500,47,spotify:user:,2023-04-03T13:27:55Z,"background piano",0.385,0.0467,7,-27.917,0,0.0458,0.995,0.914,0.112,0.495,74.732,1
2hxaiA9EtXjMlXhG6SCoW8,"5my6FfdYpwFo5cEaaqzTnz","In The Stars","In The Stars","Rebecca Woods",2021-09-10,163916,64,spotify:user:,2023-04-03T13:27:55Z,"background piano",0.397,0.00375,9,-38.226,1,0.0393,0.988,0.957,0.115,0.11,64.443,3
3eKndOAWTLzbzqaAdBRwBR,"6VXxffyxJXQz5x91xTaaQN","Empires Luck","Empires Luck","Sur Coast",2021-12-15,182009,60,spotify:user:,2023-04-03T13:27:55Z,"",0.34,0.00262,9,-33.727,0,0.0557,0.995,0.944,0.0869,0.292,68.415,4
4E8wWBFP9pcapPCwhaweEu,"02GzPLj2yWvXwcVC1ZRFsx","Falling","Falling","Amida Lei",2022-04-08,186000,42,spotify:user:,2023-04-03T13:27:55Z,"",0.563,0.0575,2,-29.565,1,0.0504,0.992,0.923,0.099,0.2,59.759,4
7LEiXyKzCgKoyC886AWpZL,"1zj0nZIQrUmBXtnxQPVHYZ","Get To Know You","Get To Know You","Julius Cuvier",2021-12-02,142636,56,spotify:user:,2023-04-03T13:27:55Z,"",0.465,0.0116,9,-31.845,1,0.0434,0.994,0.957,0.091,0.318,96.115,3
04HAuNsJ33EMeoNhiOQLcQ,"1VknQzlayUN0eDkWEJCsBU","Walking Slowly","Walking Slowly","Emanuel Driesen",2022-07-01,198000,42,spotify:user:,2023-04-03T13:27:55Z,"",0.298,0.033,10,-29.774,1,0.046,0.99,0.909,0.125,0.121,87.406,4
3qbkko1sBm8hOhRg2T6OBV,"22YRwLt9mmQWkX8wst7Md1","Mécanique","Mécanique","Luna Bauer",2021-10-29,180114,46,spotify:user:,2023-04-03T13:27:55Z,"background piano",0.359,0.0445,7,-27.939,1,0.0453,0.995,0.9,0.0811,0.14,79.215,3
4DS4TRvAEwnpi5A1Qm2oCb,"1pf4PEw1mtKsExJGa3gBdG","Frühlingsmorgen","Frühlingsmorgen","Marcel Kaestner",2022-05-06,139124,40,spotify:user:,2023-04-03T13:27:55Z,"background music",0.494,0.122,8,-29.449,1,0.0621,0.995,0.966,0.114,0.411,87.619,4
7gSXF0SO2U7QrR5O0lhOdA,"4BZKW4O93jl7SthCIu89he","The Water Floats","The Water Floats","Howie Paget",2022-01-07,139500,61,spotify:user:,2023-04-03T13:27:55Z,"",0.286,0.0206,7,-30.593,1,0.0475,0.993,0.927,0.11,0.316,123.067,5
0l1YnleLOy8MYRImQBYB1Q,"3QoWofhE474wVe9XdvQrHJ","Sleeping Beauty","Sleeping Beauty","Isaac Cassidy",2022-01-28,121500,46,spotify:user:,2023-04-03T13:27:55Z,"",0.507,0.0443,0,-27.756,1,0.0535,0.988,0.93,0.117,0.14,132.104,3
27NsmJyv3hRvtP9V48xYNB,"24edSJTejdFtLRivRZ7uGT","D'émeraude","D'émeraude","Daniel Joaví",2022-02-04,126000,59,spotify:user:,2023-04-03T13:27:55Z,"",0.458,0.0161,5,-27.243,1,0.0425,0.995,0.965,0.0907,0.0714,138.182,3
0OiXiEqUyVZrz8OnJkek2q,"2VfNXBb3vlgXHEzQci1btx","Apart, Together","Apart, Together","Garreth Broke",2021-10-22,124074,44,spotify:user:,2023-04-03T13:27:55Z,"background piano,neo-classical",0.318,0.00771,2,-26.014,1,0.0444,0.995,0.758,0.101,0.132,79.263,4
7dGuSEYGWw0BJpjbe9nzZL,"4nN747xiBnX6REwmnzlDfJ","Four Days With You","Four Days With You","Nina Fiadh",2021-11-04,172849,54,spotify:user:,2023-04-03T13:27:55Z,"",0.33,0.0109,6,-30.403,1,0.0356,0.982,0.924,0.112,0.208,82.43,4
5YvY66JItF2jFFKeB27pmO,"25s9H1JQmTu3iuFzpXWUIg","pt. 1 Owl Light","pt. 1 Owl Light","Stephan Moccio",2022-03-04,189906,59,spotify:user:,2023-04-03T13:27:55Z,"background piano,compositional ambient,neo-classical",0.442,0.0992,0,-22.153,1,0.0346,0.983,0.852,0.0975,0.213,113.645,3
3QaYNoyQzsOFfek0pTgqWi,"28ZZN2aHGcGWIWCPSQYwPP","Aquiver","Aquiver","Milo Liana",2022-02-04,119234,60,spotify:user:,2023-04-03T13:27:55Z,"background piano",0.419,0.0126,2,-30.76,1,0.038,0.992,0.936,0.0935,0.157,103.524,3
6nAIhrJFemcnHMrtfWcQ7k,"1zrM4Ly0jnhCc9KJYYgFWO","Yearning","Yearning","Carl Moir",2022-01-21,130500,46,spotify:user:,2023-04-03T13:27:55Z,"",0.444,0.0268,10,-30.855,0,0.0497,0.992,0.901,0.0986,0.0395,82.714,3
0ob3wzPe3R3NpJtUEz0wUQ,"0jXPRVmiApahArJiibipfH","Sunnebovals","Sunnebovals","Christian Peterson-Bergling",2022-02-18,173519,59,spotify:user:,2023-04-03T13:27:55Z,"background piano",0.41,0.138,0,-25.783,0,0.0304,0.98,0.918,0.108,0.184,83.35,4
3iGoaawn0i6d0IUESJxM0f,"0oTXHaCCC8C2xvKLRxDgtC","Irreversible","Irreversible","Karl Hasselfors",2022-01-14,136045,48,spotify:user:,2023-04-03T13:27:55Z,"background piano",0.337,0.0293,9,-27.45,1,0.0433,0.995,0.926,0.0856,0.104,59.138,3
76agaZQuHOXaW7FoulqfD0,"53wNCR7II0lI1ephEA7rnR","Who You Are","Who You Are","Cary Appleby",2021-09-03,162000,53,spotify:user:,2023-04-03T13:27:55Z,"",0.412,0.0598,10,-29.046,0,0.0399,0.995,0.971,0.11,0.464,54.351,4
2Gv0GXMGtNEcMYjDNVpSRu,"4muoYBXYYxGuhcZQlO9peY","Pardon","Pardon","Rick Gallagher Project",2021-12-11,150127,55,spotify:user:,2023-04-03T13:27:55Z,"background piano,christmas instrumental",0.428,0.0335,0,-32.234,1,0.0403,0.986,0.954,0.0987,0.0587,126.318,3
